x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
0.42782062292099,0.1923755407333374,-0.24572236835956573,0.9967189431190491,0.43251246213912964,0.1734773814678192,-0.24681249260902405,0.9953688979148865,0.43544092774391174,0.17292562127113342,-0.24684259295463562,0.9960858821868896,0.43859750032424927,0.172573983669281,-0.24692372977733612,0.996695876121521,0.4271242618560791,0.17562687397003174,-0.22539612650871277,0.9943884015083313,0.4260832667350769,0.1766117513179779,-0.2254299819469452,0.9932315349578857,0.42496857047080994,0.17778508365154266,-0.22547952830791473,0.9924066662788391,0.4539831280708313,0.1800779104232788,-0.19352002441883087,0.9955073595046997,0.43377885222435,0.18466892838478088,-0.09876678138971329,0.9792003631591797,0.43740564584732056,0.20557865500450134,-0.22291795909404755,0.9969246983528137,0.43039044737815857,0.2083498239517212,-0.19557948410511017,0.9933770298957825,0.49391382932662964,0.2572612166404724,-0.19570660591125488,0.9996280670166016,0.43809789419174194,0.2630465030670166,0.049256108701229095,0.9911732077598572,0.5358844995498657,0.34525763988494873,-0.29285725951194763,0.9669348001480103,0.41928061842918396,0.251363605260849,0.06412503868341446,0.22542226314544678,0.5504741668701172,0.4047287404537201,-0.43102115392684937,0.8169551491737366,0.42538776993751526,0.1931787133216858,-0.09437142312526703,0.2780444622039795,0.5594169497489929,0.4192834496498108,-0.4703969359397888,0.7522289156913757,0.4305482804775238,0.18454426527023315,-0.11082662642002106,0.26560723781585693,0.5529505014419556,0.4103093147277832,-0.48238927125930786,0.7658001184463501,0.4323701858520508,0.1802489012479782,-0.1271967589855194,0.2651679813861847,0.5496421456336975,0.40462496876716614,-0.4367772042751312,0.6970877051353455,0.43237918615341187,0.18500414490699768,-0.10627863556146622,0.2581618130207062,0.520247757434845,0.5095852017402649,-0.08661409467458725,0.999478280544281,0.48092156648635864,0.5131370425224304,0.08683041483163834,0.9976432919502258,0.5065316557884216,0.6990629434585571,-0.17631757259368896,0.9874274730682373,0.4868622422218323,0.6849384903907776,0.19211015105247498,0.7424985766410828,0.5188125371932983,0.9017912745475769,-0.19676032662391663,0.9929870963096619,0.49409499764442444,0.8413887619972229,0.3768494129180908,0.8293723464012146,0.5324453115463257,0.9384050369262695,-0.2072552740573883,0.961973249912262,0.5057879090309143,0.8687482476234436,0.3870478570461273,0.7593761682510376,0.4772810935974121,0.9610860347747803,-0.36284583806991577,0.9900938868522644,0.44787535071372986,0.892181932926178,0.2991955578327179,0.8991714715957642
0.4270467758178711,0.19394321739673615,-0.23656654357910156,0.9969498515129089,0.4317184388637543,0.17501211166381836,-0.2398584634065628,0.9956805109977722,0.4345393180847168,0.1739928126335144,-0.23989281058311462,0.9963659644126892,0.43754950165748596,0.17310163378715515,-0.23995032906532288,0.9969024062156677,0.4268828332424164,0.17720884084701538,-0.2151792347431183,0.9947891235351562,0.42602425813674927,0.17779751121997833,-0.21520987153053284,0.9937601089477539,0.42497292160987854,0.17846955358982086,-0.21523651480674744,0.9930040836334229,0.45380139350891113,0.17827457189559937,-0.19430260360240936,0.9958339929580688,0.4347532391548157,0.18372012674808502,-0.08882758766412735,0.9810056090354919,0.43656930327415466,0.20617343485355377,-0.21893703937530518,0.9971551299095154,0.4301977753639221,0.20922696590423584,-0.18726645410060883,0.9938815832138062,0.49519339203834534,0.2561274766921997,-0.20087194442749023,0.99965500831604,0.43919944763183594,0.26817062497138977,0.058291446417570114,0.9919184446334839,0.5402211546897888,0.3423648476600647,-0.3156980872154236,0.9693182706832886,0.4093810021877289,0.29049745202064514,0.09571197628974915,0.28163278102874756,0.570468544960022,0.4025718569755554,-0.4706645905971527,0.826724112033844,0.41525784134864807,0.20090149343013763,0.0028562997467815876,0.33488431572914124,0.5825656652450562,0.41655081510543823,-0.5082714557647705,0.7605390548706055,0.41959887742996216,0.1812278926372528,-0.0038783729542046785,0.3127431273460388,0.5782083868980408,0.41038021445274353,-0.5244583487510681,0.774082362651825,0.4195873737335205,0.17790533602237701,-0.006450475659221411,0.31169965863227844,0.5732830762863159,0.40560638904571533,-0.4792717397212982,0.7071737051010132,0.4210239052772522,0.18375328183174133,-0.0012719271471723914,0.3024381399154663,0.5200673937797546,0.5094386339187622,-0.09026037156581879,0.9995115995407104,0.48244279623031616,0.5133849382400513,0.09039346873760223,0.9978361129760742,0.5075350403785706,0.6994091868400574,-0.18096517026424408,0.9876260757446289,0.4867958128452301,0.6878300905227661,0.18948960304260254,0.7500666975975037,0.5188050270080566,0.90166175365448,-0.196185901761055,0.993098795413971,0.4940865933895111,0.8464228510856628,0.35799795389175415,0.833585262298584,0.5325115919113159,0.93694007396698,-0.205478236079216,0.9628796577453613,0.5058276057243347,0.876298189163208,0.36618924140930176,0.7650225758552551,0.4772864282131195,0.9659785032272339,-0.3554748296737671,0.9904695153236389,0.44744735956192017,0.9000555872917175,0.27814000844955444,0.9024513959884644
0.46963176131248474,0.08684815466403961,-0.0332195982336998,0.9967513680458069,0.46814578771591187,0.0677187591791153,-0.03765622153878212,0.9956452250480652,0.46645021438598633,0.06720861047506332,-0.037684254348278046,0.996242880821228,0.46492069959640503,0.06729284673929214,-0.03769879415631294,0.9967529773712158,0.471019446849823,0.06834964454174042,-0.07417984306812286,0.9949719309806824,0.4709847867488861,0.06840110570192337,-0.07419081777334213,0.994069516658783,0.4708578586578369,0.06900019943714142,-0.07424695044755936,0.9934065341949463,0.45292526483535767,0.07443520426750183,-0.0250885970890522,0.995822548866272,0.4620441794395447,0.08016281574964523,-0.17702756822109222,0.9825429916381836,0.4568344056606293,0.11075376719236374,-0.019074875861406326,0.9970953464508057,0.4644433557987213,0.10140818357467651,-0.06688036769628525,0.9941176176071167,0.3906394839286804,0.17940229177474976,0.09163942188024521,0.9995217323303223,0.4458375573158264,0.18145324289798737,-0.2505609393119812,0.9927066564559937,0.42298921942710876,0.26784080266952515,0.30658549070358276,0.8743287920951843,0.4814784526824951,0.29680559039115906,-0.25168418884277344,0.3480916917324066,0.47034692764282227,0.24714143574237823,0.4373186528682709,0.746145486831665,0.5192126631736755,0.20843279361724854,-0.1700754463672638,0.3918231725692749,0.4756236672401428,0.24250547587871552,0.46741122007369995,0.6882702708244324,0.5322157144546509,0.19975963234901428,-0.18903309106826782,0.37163275480270386,0.4857451915740967,0.20835605263710022,0.4412213861942291,0.7003825902938843,0.520115852355957,0.1796966940164566,-0.17931897938251495,0.3698904514312744,0.48443999886512756,0.21027760207653046,0.4306769371032715,0.6407532691955566,0.5140154957771301,0.18767902255058289,-0.16193267703056335,0.35517245531082153,0.4106599688529968,0.5017792582511902,0.11319047212600708,0.9993389844894409,0.4584049582481384,0.5056620240211487,-0.11328502744436264,0.9979972243309021,0.4128328263759613,0.6840517520904541,0.3560904860496521,0.9405032992362976,0.469353049993515,0.7133265733718872,-0.009176710620522499,0.7691517472267151,0.40688157081604004,0.8618404865264893,0.6179936528205872,0.9689956903457642,0.46544790267944336,0.9446303248405457,0.08993443846702576,0.8480653166770935,0.39595508575439453,0.9118263125419617,0.6416766047477722,0.9433061480522156,0.4544948935508728,0.9800923466682434,0.0976635068655014,0.784429132938385,0.4325961172580719,0.8622977137565613,0.6228822469711304,0.9700224995613098,0.4998541474342346,0.9481817483901978,0.02295674756169319,0.908164381980896
0.48967957496643066,0.07295981794595718,-0.004648951813578606,0.9957259893417358,0.48443031311035156,0.05129317566752434,-0.008285724557936192,0.9947589039802551,0.4818064272403717,0.04993186518549919,-0.008292937651276588,0.995263934135437,0.4792326092720032,0.04941638186573982,-0.008303044363856316,0.9958147406578064,0.48911362886428833,0.05403566360473633,-0.044974274933338165,0.9944974780082703,0.4888233542442322,0.05421157553792,-0.044969093054533005,0.9937188625335693,0.48840489983558655,0.05533004179596901,-0.045041829347610474,0.9932257533073425,0.4636867642402649,0.05385226756334305,-0.000710942258592695,0.994472324848175,0.47631216049194336,0.06566934287548065,-0.16386321187019348,0.9832025170326233,0.4769017696380615,0.08727724105119705,0.007190635893493891,0.9959781765937805,0.48153606057167053,0.08930918574333191,-0.040555719286203384,0.9933176636695862,0.3911585509777069,0.15459181368350983,0.103025421500206,0.9988779425621033,0.45949506759643555,0.16237041354179382,-0.23798851668834686,0.9933424592018127,0.42629772424697876,0.25075864791870117,0.30308887362480164,0.787848711013794,0.4962542653083801,0.30657514929771423,-0.18821629881858826,0.39768946170806885,0.48229995369911194,0.22972694039344788,0.422044575214386,0.6730722188949585,0.5357969999313354,0.22161272168159485,-0.027751047164201736,0.42028164863586426,0.48769521713256836,0.21127450466156006,0.4485718309879303,0.622506320476532,0.5501370429992676,0.20648179948329926,-0.0322098471224308,0.4046493470668793,0.4942739009857178,0.20515939593315125,0.42184901237487793,0.6333937048912048,0.5415774583816528,0.18139855563640594,-0.02253621816635132,0.4014875590801239,0.4964563250541687,0.21588151156902313,0.41432952880859375,0.5801844596862793,0.5329092741012573,0.18956822156906128,-0.016372527927160263,0.37860578298568726,0.4027253985404968,0.4959089457988739,0.115012988448143,0.9988039135932922,0.454887330532074,0.4995839297771454,-0.11514481157064438,0.9979878067970276,0.41269364953041077,0.6757489442825317,0.31742894649505615,0.9010085463523865,0.4647987484931946,0.7180328965187073,0.0008735844749026,0.7856336832046509,0.3994918465614319,0.8537019491195679,0.539039671421051,0.9439446926116943,0.4594692587852478,0.9552339911460876,0.11655870825052261,0.8591184020042419,0.39267367124557495,0.8973710536956787,0.5591732263565063,0.9216694831848145,0.4501698911190033,0.9895325303077698,0.12765994668006897,0.7989509701728821,0.43079710006713867,0.8500407934188843,0.5418601036071777,0.9384714365005493,0.502793550491333,0.9522438049316406,0.07246235758066177,0.9066727161407471
0.4917995035648346,0.06909891217947006,-0.002861210610717535,0.9952609539031982,0.4871036410331726,0.047116659581661224,-0.013902127742767334,0.9942951798439026,0.484081894159317,0.045911237597465515,-0.013892682269215584,0.9947051405906677,0.48135679960250854,0.045863136649131775,-0.013897809199988842,0.9951716065406799,0.49178022146224976,0.05040793865919113,-0.044623710215091705,0.994439423084259,0.4920376241207123,0.05126643553376198,-0.044638752937316895,0.9937887191772461,0.49213749170303345,0.05313703790307045,-0.04472200199961662,0.9933826923370361,0.46617263555526733,0.0560494102537632,-0.023668324574828148,0.9936459064483643,0.4830610752105713,0.06675823777914047,-0.16106075048446655,0.9840766787528992,0.48145684599876404,0.08327054977416992,0.004221708979457617,0.9949703216552734,0.48624134063720703,0.08734691888093948,-0.03596274182200432,0.9928208589553833,0.39214110374450684,0.15491986274719238,0.07690583914518356,0.9981255531311035,0.4716765880584717,0.16017623245716095,-0.23582902550697327,0.9939530491828918,0.39685872197151184,0.2519429922103882,0.2979830205440521,0.7123908996582031,0.49555808305740356,0.29429635405540466,-0.20551642775535583,0.4508956968784332,0.43268412351608276,0.21823884546756744,0.45963627099990845,0.6081141829490662,0.5323467254638672,0.2200426310300827,-0.04492885619401932,0.459674209356308,0.43333491683006287,0.2111876755952835,0.4906753897666931,0.5642484426498413,0.5461412668228149,0.19678378105163574,-0.06617484986782074,0.4463462829589844,0.4414657950401306,0.1993759721517563,0.46933212876319885,0.5740023255348206,0.540885329246521,0.1813516765832901,-0.07197348773479462,0.4429793655872345,0.4449303150177002,0.20365458726882935,0.45625096559524536,0.5266407132148743,0.5315138101577759,0.18944397568702698,-0.05863739922642708,0.4140539765357971,0.4006974697113037,0.4933200478553772,0.11284240335226059,0.9984462857246399,0.4547063410282135,0.49933794140815735,-0.11302387714385986,0.9980638027191162,0.41214901208877563,0.6765792965888977,0.3264003396034241,0.8767992258071899,0.46603792905807495,0.7180619239807129,0.018748370930552483,0.8039965629577637,0.40045610070228577,0.8529713153839111,0.5566120147705078,0.9263394474983215,0.461102157831192,0.9569158554077148,0.13831934332847595,0.8714789152145386,0.3935285210609436,0.8942996263504028,0.5787888169288635,0.9090315699577332,0.4490577280521393,0.9874703884124756,0.15077871084213257,0.8160346150398254,0.42726412415504456,0.8552760481834412,0.5708861947059631,0.9085484743118286,0.5044318437576294,0.9629225134849548,0.10286824405193329,0.9095396995544434
0.49658793210983276,0.07853936403989792,0.017060309648513794,0.9954400062561035,0.49107760190963745,0.05449261516332626,-0.0008785433019511402,0.9946173429489136,0.48806828260421753,0.053143177181482315,-0.0008669538656249642,0.9949591159820557,0.48523300886154175,0.0526311993598938,-0.000867023307364434,0.9953657984733582,0.4967072904109955,0.05770499259233475,-0.02395698055624962,0.9948451519012451,0.49747052788734436,0.05819454789161682,-0.023990431800484657,0.9942578077316284,0.4980647563934326,0.05962536111474037,-0.02408573403954506,0.9938973188400269,0.474059522151947,0.05989367142319679,-0.0369369238615036,0.9939573407173157,0.49016374349594116,0.07178907096385956,-0.1466919481754303,0.985435426235199,0.48733410239219666,0.09226904809474945,0.014607707969844341,0.9949169158935547,0.4923451542854309,0.0971030667424202,-0.01618187315762043,0.9931097030639648,0.3937038779258728,0.15657246112823486,0.04007348418235779,0.9975618124008179,0.4842851758003235,0.16780224442481995,-0.20978276431560516,0.9944862723350525,0.3741301894187927,0.23999926447868347,0.23566296696662903,0.6716551184654236,0.49142298102378845,0.2983352839946747,-0.20786479115486145,0.4852319061756134,0.3849380910396576,0.18301866948604584,0.42541933059692383,0.5659135580062866,0.5272358655929565,0.21711519360542297,-0.1245981901884079,0.4772842228412628,0.3807569146156311,0.14290715754032135,0.4572574198246002,0.5294893383979797,0.5457672476768494,0.20410075783729553,-0.13517463207244873,0.47008487582206726,0.3906869888305664,0.14067377150058746,0.4422266483306885,0.538052499294281,0.539281964302063,0.181333526968956,-0.1282569169998169,0.467626690864563,0.3943185806274414,0.16633501648902893,0.4259594976902008,0.49486592411994934,0.5300366282463074,0.1893947571516037,-0.11819654703140259,0.433505117893219,0.40243372321128845,0.49448686838150024,0.1024259552359581,0.9983848333358765,0.4565328061580658,0.49942049384117126,-0.10265301167964935,0.9982134699821472,0.41571903228759766,0.6773180365562439,0.3355891704559326,0.8635793328285217,0.4680027961730957,0.7230200171470642,0.028617462143301964,0.8212122321128845,0.40143758058547974,0.8529217839241028,0.5676851868629456,0.9096655249595642,0.46335315704345703,0.9537208676338196,0.12651965022087097,0.8823292851448059,0.3923361897468567,0.8982118368148804,0.5911585688591003,0.8972110748291016,0.4523452818393707,0.9894832372665405,0.13703598082065582,0.83195561170578,0.42880040407180786,0.8554061651229858,0.590964138507843,0.8741855621337891,0.5106825232505798,0.9673475623130798,0.09109970182180405,0.9108672142028809
0.49977630376815796,0.07378733158111572,-0.0032369911205023527,0.995503842830658,0.49376243352890015,0.049675073474645615,-0.0170550886541605,0.9947750568389893,0.49082618951797485,0.048644568771123886,-0.017057999968528748,0.9950689673423767,0.4879628121852875,0.04838303104043007,-0.01706065982580185,0.9954118728637695,0.49849218130111694,0.05231774225831032,-0.04403989762067795,0.9951279759407043,0.49886927008628845,0.05288432538509369,-0.044074758887290955,0.9946134686470032,0.49901118874549866,0.054302413016557693,-0.04414962977170944,0.9942983388900757,0.47622251510620117,0.05672939121723175,-0.03610759600996971,0.9941220283508301,0.4901914596557617,0.06725438684225082,-0.15717962384223938,0.9865409731864929,0.49015942215919495,0.08920988440513611,0.000493669300340116,0.9947777986526489,0.49482274055480957,0.09399950504302979,-0.03506035357713699,0.9933153390884399,0.39500921964645386,0.15315856039524078,0.05515533685684204,0.9973821640014648,0.4851091802120209,0.16271215677261353,-0.2275664359331131,0.9950132369995117,0.37477928400039673,0.255802184343338,0.27231481671333313,0.6179885864257812,0.4921901822090149,0.29586532711982727,-0.25604063272476196,0.5280442237854004,0.39758217334747314,0.22554567456245422,0.46199193596839905,0.5140989422798157,0.5301657915115356,0.21633951365947723,-0.2228952944278717,0.5101804137229919,0.3956385552883148,0.21589942276477814,0.4954666197299957,0.48298829793930054,0.5443391799926758,0.19761912524700165,-0.2399606704711914,0.5053247809410095,0.40454593300819397,0.20444735884666443,0.4772304594516754,0.4906761050224304,0.539099931716919,0.1796332448720932,-0.2310541868209839,0.5029290914535522,0.4086562991142273,0.21117952466011047,0.46110764145851135,0.4523705542087555,0.5306973457336426,0.1883150041103363,-0.21543805301189423,0.46457189321517944,0.402799129486084,0.4942626953125,0.11011681705713272,0.9982632398605347,0.45587801933288574,0.5002283453941345,-0.1102481260895729,0.9983447194099426,0.41784653067588806,0.6771984696388245,0.34856975078582764,0.8306517601013184,0.46910667419433594,0.7255641222000122,0.007905232720077038,0.8365346193313599,0.40465497970581055,0.8529379367828369,0.590312659740448,0.8861914277076721,0.46354547142982483,0.9560259580612183,0.09052085131406784,0.8923169374465942,0.39331328868865967,0.8993074893951416,0.6133178472518921,0.8766047954559326,0.45231810212135315,0.9934300184249878,0.09821765869855881,0.8458772301673889,0.4351488947868347,0.8615168333053589,0.6109682321548462,0.8483789563179016,0.5114668607711792,0.9639319777488708,0.04816308617591858,0.9148962497711182
0.4968223571777344,0.07501675188541412,-0.0037928081583231688,0.9949737787246704,0.49124273657798767,0.05009400472044945,-0.02029080130159855,0.9944267868995667,0.4885033965110779,0.04914860799908638,-0.020298652350902557,0.9946047067642212,0.48598822951316833,0.04904510825872421,-0.020325785502791405,0.994870126247406,0.49674487113952637,0.0537572018802166,-0.04421941563487053,0.9950364232063293,0.4976280629634857,0.054735470563173294,-0.04424962028861046,0.9945724010467529,0.4984157681465149,0.05667021498084068,-0.04432572424411774,0.9943294525146484,0.476185142993927,0.05823188275098801,-0.05055560544133186,0.9935005903244019,0.4920857548713684,0.0690883994102478,-0.15743473172187805,0.9870508313179016,0.488281786441803,0.08950170129537582,-0.00477201072499156,0.9937241077423096,0.49344420433044434,0.09514840692281723,-0.0359475240111351,0.9927932024002075,0.39652693271636963,0.15167422592639923,0.03794096037745476,0.996566891670227,0.4877305030822754,0.16369247436523438,-0.22228601574897766,0.9954179525375366,0.38480237126350403,0.24884413182735443,0.25158730149269104,0.5626229047775269,0.49347925186157227,0.29525670409202576,-0.1946045160293579,0.5552549362182617,0.40674644708633423,0.21321658790111542,0.44436487555503845,0.46577000617980957,0.5269230604171753,0.21402816474437714,-0.1056031733751297,0.5151315927505493,0.40437808632850647,0.20645232498645782,0.47767385840415955,0.4393135607242584,0.5465039610862732,0.1985577493906021,-0.11044101417064667,0.516298234462738,0.4131999909877777,0.19409863650798798,0.459911048412323,0.44627878069877625,0.539222776889801,0.1765718013048172,-0.10407550632953644,0.5142850279808044,0.41727596521377563,0.19914966821670532,0.4436306059360504,0.4122358560562134,0.529962420463562,0.1854187399148941,-0.0952991247177124,0.47114405035972595,0.4023151993751526,0.49327531456947327,0.1001398116350174,0.9980227947235107,0.4557272493839264,0.5007101893424988,-0.10025254637002945,0.9984137415885925,0.42011991143226624,0.6777445673942566,0.30317041277885437,0.8034822940826416,0.46992912888526917,0.7247759699821472,0.0021481949370354414,0.8492732644081116,0.4056236147880554,0.8505740761756897,0.5109882354736328,0.8636139631271362,0.4648246169090271,0.9539459347724915,0.07653310894966125,0.9002090096473694,0.39759233593940735,0.8946605920791626,0.5309118032455444,0.85744708776474,0.45402294397354126,0.9883970618247986,0.08367444574832916,0.8567657470703125,0.43465495109558105,0.8651036620140076,0.5270317792892456,0.8163573741912842,0.5093532800674438,0.9610216617584229,0.03841226175427437,0.9142057299613953
0.4917174279689789,0.06858591735363007,0.013810157775878906,0.9950522780418396,0.4865108132362366,0.04769013077020645,-0.005781072191894054,0.9945642948150635,0.4839622974395752,0.047435637563467026,-0.005793917924165726,0.9946863055229187,0.48179930448532104,0.047868918627500534,-0.005830149631947279,0.9949008822441101,0.4923981726169586,0.050143539905548096,-0.028356051072478294,0.9952719211578369,0.493490993976593,0.05139942094683647,-0.028392279520630836,0.9948605895042419,0.49464067816734314,0.053537920117378235,-0.028475800529122353,0.9946585297584534,0.4739604592323303,0.05804768577218056,-0.04810589179396629,0.9936201572418213,0.4907371401786804,0.06770703196525574,-0.1511259824037552,0.9879738092422485,0.48437929153442383,0.08409620076417923,0.009070738218724728,0.9936161041259766,0.48990902304649353,0.08955758064985275,-0.020382199436426163,0.9929276704788208,0.3972473740577698,0.1516542285680771,0.04141482710838318,0.9960971474647522,0.48765993118286133,0.16328684985637665,-0.21695463359355927,0.9958195090293884,0.38544830679893494,0.2510153353214264,0.2606140673160553,0.5166320204734802,0.4946781098842621,0.29854705929756165,-0.18592925369739532,0.585733950138092,0.402834415435791,0.21370279788970947,0.4585059583187103,0.42383137345314026,0.5330387353897095,0.21353963017463684,-0.08567243814468384,0.5317773222923279,0.39878085255622864,0.20691564679145813,0.4945712983608246,0.40180402994155884,0.548554539680481,0.19417381286621094,-0.09117291867733002,0.5356606245040894,0.4071684777736664,0.19338580965995789,0.4785270094871521,0.4080367684364319,0.5433245897293091,0.17288647592067719,-0.08556883037090302,0.5337007641792297,0.41202783584594727,0.1983610987663269,0.4589514136314392,0.3776886463165283,0.5340166091918945,0.18198540806770325,-0.07719677686691284,0.4860633909702301,0.40303856134414673,0.4937118589878082,0.10170525312423706,0.9979316592216492,0.4557158946990967,0.5009155869483948,-0.10185208171606064,0.9985080361366272,0.41991448402404785,0.6760755181312561,0.31024298071861267,0.7910100221633911,0.4705626964569092,0.7247079014778137,0.013093957677483559,0.8623345494270325,0.40562525391578674,0.8532608151435852,0.523038387298584,0.8520967364311218,0.4655842185020447,0.9530841112136841,0.09476025402545929,0.9086421132087708,0.3984300196170807,0.8953266739845276,0.5440856218338013,0.848995566368103,0.45441246032714844,0.9853168725967407,0.1029026061296463,0.8684799671173096,0.4338703155517578,0.8680256605148315,0.5413443446159363,0.7936510443687439,0.510061502456665,0.9656362533569336,0.05625997111201286,0.9164373874664307
0.48890894651412964,0.07156125456094742,0.027549028396606445,0.9948237538337708,0.4840904176235199,0.0513019897043705,0.0075539411045610905,0.9942927956581116,0.48148345947265625,0.05094172805547714,0.007542415522038937,0.9943430423736572,0.47939953207969666,0.05113239958882332,0.007522196974605322,0.9945110082626343,0.4907066822052002,0.05369057506322861,-0.016942223533988,0.9952171444892883,0.4920598566532135,0.054958514869213104,-0.016985144466161728,0.9948605298995972,0.49350953102111816,0.05700121074914932,-0.0170774944126606,0.9947250485420227,0.4728013873100281,0.060448817908763885,-0.04073266685009003,0.9930737018585205,0.4904095232486725,0.06973963230848312,-0.149074986577034,0.9883928894996643,0.481675922870636,0.08719059824943542,0.020469490438699722,0.9931192994117737,0.48768553137779236,0.09278086572885513,-0.01119372807443142,0.9927546381950378,0.39712491631507874,0.15131543576717377,0.04814746230840683,0.9955156445503235,0.4864710867404938,0.16437770426273346,-0.22009746730327606,0.9961726665496826,0.39166271686553955,0.25794607400894165,0.2661430239677429,0.4693985879421234,0.49581748247146606,0.299985408782959,-0.16032429039478302,0.6139177680015564,0.41193118691444397,0.2351554036140442,0.4469684064388275,0.38337069749832153,0.5301834344863892,0.21206353604793549,0.0033785130362957716,0.5397260785102844,0.4091833531856537,0.2282363921403885,0.4802192151546478,0.36456286907196045,0.5474380850791931,0.19386006891727448,0.004830418154597282,0.5462225675582886,0.4174070358276367,0.21736924350261688,0.4637359082698822,0.3701670467853546,0.5403085350990295,0.17316530644893646,0.006681838538497686,0.5440943837165833,0.4218212962150574,0.2221420854330063,0.44604867696762085,0.34314894676208496,0.5310642123222351,0.1820710450410843,0.010811028070747852,0.4924022853374481,0.4032631814479828,0.49351733922958374,0.10345305502414703,0.99776291847229,0.4562576413154602,0.5013293623924255,-0.10360584408044815,0.9985730051994324,0.4207891523838043,0.6757529973983765,0.31614965200424194,0.768319308757782,0.4708968997001648,0.7247669696807861,0.007531373295933008,0.8738843202590942,0.40526318550109863,0.8520853519439697,0.5335766077041626,0.8400948643684387,0.4650510251522064,0.9535611271858215,0.08565734326839447,0.9161292910575867,0.3967185914516449,0.8950960636138916,0.5547121167182922,0.8392707705497742,0.45268964767456055,0.9840195775032043,0.09291376173496246,0.8786408305168152,0.43617454171180725,0.8644462823867798,0.5511141419410706,0.7777682542800903,0.5100040435791016,0.9666031002998352,0.04325614124536514,0.9190746545791626
